21111,Oil and gas extraction (except oil sands),65446.239,1
33611,Automobile and light-duty motor vehicle manufacturing,44570.456,1
33141,Non-ferrous metal (except aluminum) smelting and refining,16054.963,1
32411,Petroleum refineries,15338.123,1
33641,Aerospace product and parts manufacturing,11547.241,1
33131,Alumina and aluminum production and processing,9744.539,1
32212,Paper mills,9104.874,1
32111,Sawmills and wood preservation,7631.149,1
32211,Pulp mills,6621.344,1
32521,Resin and synthetic rubber manufacturing,6410.884,1
32541,Pharmaceutical and medicine manufacturing,6328.473,1
21222,Gold and silver ore mining,5500.251,1
32518,Other basic inorganic chemical manufacturing,5231.723,1
21239,Other non-metallic mineral mining and quarrying,5082.028,1
33361,"Engine, turbine and power transmission equipment manufacturing",4718.124,1
32619,Other plastic product manufacturing,4706.192,1
33111,Iron and steel mills and ferro-alloy manufacturing,4555.935,1
33422,Radio and television broadcasting and wireless communications equipment manufacturing,4436.22,1
11114,Wheat farming,4371.712,1
31161,Animal slaughtering and processing,4251.948,1
33631,Motor vehicle gasoline engine and engine parts manufacturing,3997.722,1
33451,"Navigational, measuring, medical and control instruments manufacturing",3939.62,1
33411,Computer and peripheral equipment manufacturing,3848.421,1
33324,Industrial machinery manufacturing,3487.862,1
33639,Other motor vehicle parts manufacturing,3175.115,1
